2690	
	-0.003358919871971011	-0.0042381202802062035	0.007201719097793102	0.005578517913818359	1.1224771697015967e-05
	1.1460901077953167e-05	1.0401061445008963e-05	-0.004710288718342781	0.0007147070136852562	1.269976382900495e-05
	-0.004711583722382784	0.0012353924103081226	-0.0033891364000737667	-0.00025172889581881464	-0.00025172889581881464
	-0.01062464714050293	-0.015571882016956806	-0.008154261857271194	0.007032851688563824	0.02283349633216858
	0.027110349386930466	0.016871370375156403	0.0002880208194255829	0.0002880208194255829	0.005705576390028
	-0.010299311950802803	-0.015541589818894863	-0.008137790486216545	0.006985028740018606	0.02282068505883217
	0.027091873809695244	0.019594216719269753	-0.009408657439053059	-0.01915157213807106	-0.02754875272512436
	-0.03738737478852272	-0.026125246658921242	-0.009592405520379543	0.013869819231331348	0.02200220711529255
	0.004588427487760782	-0.011386063881218433	-0.027386099100112915	-0.040298573672771454	-0.022090772166848183
	0.002408622531220317	0.027439657598733902	0.05046562850475311	0.04990566894412041	0.027327831834554672
	0.0184126365929842	0.012564522214233875	0.009825172834098339	0.006136912386864424	0.0036436801310628653
	0.002060916507616639	0.0014829437714070082	0.0011045956052839756	0.0006810242775827646	0.000463952892459929
	0.000338800746249035	0.00025041127810254693	0.00018142827320843935	0.0001379866007482633	9.619050979381427e-05
	6.491195381386206e-05	4.159454329055734e-05	2.7455511371954344e-05	2.085523010464385e-05	1.5618628822267056e-05
	1.2072655408701394e-05	8.170857654477004e-06	2.854122158169048e-06	2.880837655538926e-06	-0.010774880647659302
	-0.019159618765115738	-0.027639033272862434	-0.03746573626995087	-0.02622952312231064	-0.009653887711465359
	0.013931830413639545	0.02202356792986393	0.004595841746777296	-0.011370813474059105	-0.027350720018148422
	-0.04032158479094505	-0.022017138078808784	0.002439660718664527	0.02741621620953083	0.039784424006938934
	0.04475846141576767	0.02810993418097496	0.01951899752020836	0.01728782057762146	0.006853075698018074
	0.005031559616327286	0.003395610488951206	0.0021692451555281878	0.0016179295489564538	0.001105213537812233
	0.0006780520780012012	0.0004617114900611341	0.0003379886329639703	0.00025421829195693135	0.00018142325279768556
	0.000137272261781618	9.522074105916545e-05	6.308055890258402e-05	5.797036283183843e-05	3.3432719646953046e-05
	2.9415799872367643e-05	1.5085119230207056e-05	9.169521945295855e-06	0.00960887223482132	0.026439126580953598
	0.02815641090273857	0.031055716797709465	0.025961225852370262	0.005955348256975412	-0.012558339163661003
	-0.021240109577775	-0.016674721613526344	-0.0009616027818992734	0.017726680263876915	0.027356071397662163
	0.02433304488658905	-0.003928776364773512	-0.03368557244539261	-0.03685886040329933	-0.03681130334734917
	-0.023649459704756737	-0.013190642930567265	-0.006779151502996683	-0.0015467498451471329	-0.0002993658999912441
	0.0003340710245538503	0.0005951994680799544	0.0006955432472750545	0.0007642162381671369	0.00046613108133897185
	0.00039543159073218703	0.0003015925467479974	0.00023516341752838343	0.00021867132454644889	0.00013793300604447722
	8.95831108209677e-05	6.547649536514655e-05	4.5546672481577843e-05	3.247431595809758e-05	2.1298115825629793e-05
